fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,recording_start_utc,lfp_variance_uv2,lfp_kurtosis,lfp_seizure_event_rate_per_h,lfp_fourth_power_mean_uv4
LZTBI-0211,sham,3,CL06,P03,F01,3,6,3,72,0,0,0.0,0.0,3,forebrain,3.31,0.0196,10.4,True,3000,30,0.0385,2026-07-18 15:35:00,715.355,4.177,0,1509993.8524
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,4,1,24,1,214,212.9,212.9,4,forebrain,3.16,0.016,23.3,True,3000,30,0.0284,2026-07-16 15:35:00,537.3735,4.7238,0,1180091.6991
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,5,2,48,1,214,212.9,212.9,4,forebrain,3.16,0.0201,7.8,True,3000,30,0.0191,2026-07-17 15:35:00,757.0682,4.82,0,2407856.9866
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,6,3,72,1,214,212.9,212.9,4,forebrain,3.15,0.0159,1.5,True,3000,30,0.0367,2026-07-18 15:35:00,686.2128,4.5023,0,1818622.5172
LZTBI-0213,sham,3,CL06,P03,F03,3,4,1,24,0,0,0.0,0.0,5,forebrain,3.11,0.025,19.4,True,3000,30,0.0344,2026-07-16 15:35:00,905.1465,4.4068,0,2598715.3481
LZTBI-0213,sham,3,CL06,P03,F03,3,5,2,48,0,0,0.0,0.0,5,forebrain,3.09,0.0131,6.1,True,3000,30,0.0164,2026-07-17 15:35:00,342.667,3.8728,0,335663.1334
LZTBI-0213,sham,3,CL06,P03,F03,3,6,3,72,0,0,0.0,0.0,5,forebrain,3.1,0.0243,7.8,True,3000,30,0.0112,2026-07-18 15:35:00,936.8659,3.7947,0,2636864.6503
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,4,1,24,1,318,309.6,309.6,6,forebrain,2.77,0.0188,2.9,True,3000,30,0.0309,2026-07-16 15:35:00,1662.0836,8.1159,2,21072484.0415
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,5,2,48,1,318,309.6,309.6,6,forebrain,2.77,0.0164,19.3,True,3000,30,0.0238,2026-07-17 15:35:00,1942.1402,8.7401,2,34045959.1409
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,6,3,72,1,318,309.6,309.6,6,forebrain,2.84,0.0177,26.0,True,3000,30,0.0214,2026-07-18 15:35:00,1478.6379,7.4282,0,12303876.9539
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,4,1,24,1,318,309.6,309.6,7,forebrain,2.96,0.0232,17.2,True,3000,30,0.0083,2026-07-16 15:35:00,2159.1921,7.8551,0,34788055.5518
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,5,2,48,1,318,309.6,309.6,7,forebrain,2.83,0.0145,7.0,True,3000,30,0.0179,2026-07-17 15:35:00,2827.2997,10.977,6,64578045.9534
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,6,3,72,1,318,309.6,309.6,7,forebrain,2.74,0.0237,16.3,True,3000,30,0.0267,2026-07-18 15:35:00,5367.0422,12.621,10,357676704.9121
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,4,1,24,1,318,309.6,309.6,8,forebrain,3.24,0.0185,16.9,True,3000,30,0.0447,2026-07-16 15:35:00,941.1118,5.5194,0,4958053.8428
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,5,2,48,1,318,309.6,309.6,8,forebrain,3.26,0.0132,3.0,True,3000,30,0.0379,2026-07-17 15:35:00,745.547,7.3547,0,3149761.4496
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,6,3,72,1,318,309.6,309.6,8,forebrain,3.25,0.0188,7.4,True,3000,30,0.0152,2026-07-18 15:35:00,1206.4203,7.0781,0,7005246.1999
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,4,1,24,1,214,212.9,212.9,9,forebrain,3.02,0.015,5.6,True,3000,30,0.0111,2026-07-16 15:35:00,416.4909,4.1568,0,630902.6214
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,5,2,48,1,214,212.9,212.9,9,forebrain,3.04,0.0227,12.7,True,3000,30,0.0166,2026-07-17 15:35:00,1084.6569,4.6192,0,5633624.0688
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,6,3,72,1,214,212.9,212.9,9,forebrain,2.94,0.016,10.0,True,3000,30,0.0321,2026-07-18 15:35:00,1166.5592,6.88,2,7809472.9086
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,4,1,24,1,214,212.9,212.9,10,forebrain,2.89,0.0219,2.4,True,3000,30,0.024,2026-07-16 15:35:00,1552.2701,6.5973,2,13988557.7402
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,5,2,48,1,214,212.9,212.9,10,forebrain,2.87,0.0085,11.0,True,3000,30,0.0135,2026-07-17 15:35:00,450.0939,5.8235,0,1055474.1548
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.96,0.0223,12.5,True,3000,30,0.0137,2026-07-18 15:35:00,1386.3736,5.8335,0,9230754.6085
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,4,1,24,1,318,309.6,309.6,11,forebrain,2.74,0.0158,1.2,True,3000,30,0.0117,2026-07-16 15:35:00,623.66,4.6073,0,1604916.5482
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,5,2,48,1,318,309.6,309.6,11,forebrain,2.74,0.0171,23.4,True,3000,30,0.0221,2026-07-17 15:35:00,848.6666,6.3581,0,4248668.4336
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,6,3,72,1,318,309.6,309.6,11,forebrain,2.76,0.0179,0.4,True,3000,30,0.0316,2026-07-18 15:35:00,1105.6423,5.6655,0,5648252.2345
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,4,1,24,1,214,212.9,212.9,12,forebrain,2.96,0.0195,16.6,True,3000,30,0.0202,2026-07-16 15:35:00,788.7648,3.9073,0,2288380.098
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,5,2,48,1,214,212.9,212.9,12,forebrain,3.0,0.0108,4.7,True,3000,30,0.0284,2026-07-17 15:35:00,312.4116,4.6216,0,418043.7293
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,6,3,72,1,214,212.9,212.9,12,forebrain,3.03,0.0201,2.2,True,3000,30,0.0357,2026-07-18 15:35:00,819.3404,4.2341,0,2255582.6462
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,4,1,24,1,214,212.9,212.9,13,forebrain,3.01,0.0159,14.6,True,3000,30,0.023,2026-07-16 15:35:00,591.8154,5.332,0,1820276.1972
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.98,0.0175,19.7,True,3000,30,0.0121,2026-07-17 15:35:00,750.3717,4.8574,0,2481233.6465
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,6,3,72,1,214,212.9,212.9,13,forebrain,3.36,0.0172,12.4,True,3000,30,0.014,2026-07-18 15:35:00,736.5392,4.9589,0,2247233.6485
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,4,1,24,1,318,309.6,309.6,14,forebrain,2.75,0.0161,0.8,True,3000,30,0.0125,2026-07-16 15:35:00,1090.9693,7.0582,0,7689610.3117
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,5,2,48,1,318,309.6,309.6,14,forebrain,2.87,0.0174,20.5,True,3000,30,0.0219,2026-07-17 15:35:00,1516.8281,7.6466,0,18100055.4088
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,6,3,72,1,318,309.6,309.6,14,forebrain,2.54,0.0172,16.0,True,3000,30,0.0217,2026-07-18 15:35:00,1905.2826,7.8411,2,21369850.1803
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,4,1,24,1,112,114.7,114.7,15,forebrain,3.05,0.0192,0.4,True,3000,30,0.0158,2026-07-16 15:35:00,1641.0862,6.592,2,15389670.1766
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,5,2,48,1,112,114.7,114.7,15,forebrain,2.92,0.0164,8.4,True,3000,30,0.0347,2026-07-17 15:35:00,1481.6047,7.2308,2,15574613.5522
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,6,3,72,1,112,114.7,114.7,15,forebrain,2.76,0.0173,14.8,True,3000,30,0.0256,2026-07-18 15:35:00,1211.0107,6.0561,0,9342904.014
LZTBI-0224,sham,3,CL06,P03,G04,3,4,1,24,0,0,0.0,0.0,16,forebrain,3.28,0.0149,17.4,True,3000,30,0.0374,2026-07-16 15:35:00,342.9865,3.2978,0,398089.5989
LZTBI-0224,sham,3,CL06,P03,G04,3,5,2,48,0,0,0.0,0.0,16,forebrain,3.18,0.0176,4.5,True,3000,30,0.021,2026-07-17 15:35:00,434.7951,3.2449,0,525246.0622
LZTBI-0224,sham,3,CL06,P03,G04,3,6,3,72,0,0,0.0,0.0,16,forebrain,3.07,0.0163,1.5,True,3000,30,0.0313,2026-07-18 15:35:00,441.6174,2.4495,0,402013.8857
LZTBI-0225,sham,3,CL06,P03,G05,3,4,1,24,0,0,0.0,0.0,1,forebrain,3.06,0.0172,2.2,True,3000,30,0.0163,2026-07-16 16:00:00,448.5511,3.6081,0,663072.7512
LZTBI-0225,sham,3,CL06,P03,G05,3,5,2,48,0,0,0.0,0.0,1,forebrain,3.07,0.0157,12.4,True,3000,30,0.0361,2026-07-17 16:00:00,371.4829,3.9334,0,505857.7738
LZTBI-0225,sham,3,CL06,P03,G05,3,6,3,72,0,0,0.0,0.0,1,forebrain,3.45,0.0164,14.9,True,3000,30,0.0387,2026-07-18 16:00:00,472.338,3.4614,0,679398.9289
LZTBI-0226,sham,3,CL06,P03,G06,3,4,1,24,0,0,0.0,0.0,2,forebrain,3.04,0.0201,18.4,True,3000,30,0.018,2026-07-16 16:00:00,1431.4187,5.8947,2,11739724.8717
LZTBI-0226,sham,3,CL06,P03,G06,3,5,2,48,0,0,0.0,0.0,2,forebrain,2.99,0.0159,5.6,True,3000,30,0.0274,2026-07-17 16:00:00,652.9535,5.0874,0,2374700.056
LZTBI-0226,sham,3,CL06,P03,G06,3,6,3,72,0,0,0.0,0.0,2,forebrain,3.16,0.0214,7.4,True,3000,30,0.0245,2026-07-18 16:00:00,1902.4248,7.5404,2,26235992.6489
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,4,1,24,1,214,212.9,212.9,3,forebrain,3.12,0.0085,4.3,True,3000,30,0.0125,2026-07-16 16:00:00,395.642,5.6731,0,684107.1132
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,5,2,48,1,214,212.9,212.9,3,forebrain,3.07,0.0221,5.3,True,3000,30,0.0292,2026-07-17 16:00:00,1345.1432,6.8176,0,10986367.6191
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,6,3,72,1,214,212.9,212.9,3,forebrain,3.01,0.0085,20.5,True,3000,30,0.0227,2026-07-18 16:00:00,1247.4913,7.1375,4,8063570.5792
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,4,1,24,1,112,114.7,114.7,4,forebrain,2.45,0.0213,7.2,True,3000,30,0.0135,2026-07-16 16:00:00,914.9141,3.5428,0,2016587.2884
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,5,2,48,1,112,114.7,114.7,4,forebrain,2.54,0.0155,8.8,True,3000,30,0.0219,2026-07-17 16:00:00,445.7486,3.5869,0,569502.6045
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,6,3,72,1,112,114.7,114.7,4,forebrain,2.64,0.0205,13.1,True,3000,30,0.0295,2026-07-18 16:00:00,800.9882,3.7232,0,1969047.7677
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,4,1,24,1,112,114.7,114.7,5,forebrain,2.7,0.0243,5.5,True,3000,30,0.0194,2026-07-16 16:00:00,2286.8788,7.4639,0,26543715.655
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,5,2,48,1,112,114.7,114.7,5,forebrain,2.74,0.014,11.4,True,3000,30,0.0194,2026-07-17 16:00:00,1069.1653,7.6184,0,7887672.2436
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,6,3,72,1,112,114.7,114.7,5,forebrain,2.73,0.0249,16.1,True,3000,30,0.0367,2026-07-18 16:00:00,3088.3412,8.7908,4,84569359.5681
LZTBI-0230,sham,3,CL06,P03,G10,3,4,1,24,0,0,0.0,0.0,6,forebrain,2.75,0.0147,1.5,True,3000,30,0.0099,2026-07-16 16:00:00,355.5673,3.8583,0,542199.9524
LZTBI-0230,sham,3,CL06,P03,G10,3,5,2,48,0,0,0.0,0.0,6,forebrain,2.7,0.0226,10.4,True,3000,30,0.0273,2026-07-17 16:00:00,973.9228,4.3666,0,3369208.9457
LZTBI-0230,sham,3,CL06,P03,G10,3,6,3,72,0,0,0.0,0.0,6,forebrain,2.67,0.0145,11.1,True,3000,30,0.0194,2026-07-18 16:00:00,474.7034,4.2223,0,728712.2795
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,4,1,24,1,318,309.6,309.6,7,forebrain,3.09,0.0144,18.5,True,3000,30,0.0103,2026-07-16 16:00:00,2142.4965,8.9344,4,41936840.5559
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,5,2,48,1,318,309.6,309.6,7,forebrain,3.13,0.0185,0.7,True,3000,30,0.019,2026-07-17 16:00:00,2094.5267,9.0178,2,41750512.2138
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,6,3,72,1,318,309.6,309.6,7,forebrain,2.96,0.0159,3.2,True,3000,30,0.0187,2026-07-18 16:00:00,1151.1299,7.8452,0,9728559.6452
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,4,1,24,1,112,114.7,114.7,8,forebrain,3.44,0.0195,7.2,True,3000,30,0.0148,2026-07-16 16:00:00,670.7921,4.1051,0,1702957.2739
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,5,2,48,1,112,114.7,114.7,8,forebrain,3.01,0.0106,2.9,True,3000,30,0.0342,2026-07-17 16:00:00,242.761,4.0293,0,204979.0016
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,6,3,72,1,112,114.7,114.7,8,forebrain,3.19,0.0198,1.1,True,3000,30,0.0354,2026-07-18 16:00:00,817.9951,5.1778,0,3496062.6403
LZTBI-0233,sham,3,CL06,P03,H03,3,4,1,24,0,0,0.0,0.0,9,forebrain,2.9,0.0161,8.5,True,3000,30,0.0173,2026-07-16 16:00:00,311.8306,3.0126,0,226897.4932
LZTBI-0233,sham,3,CL06,P03,H03,3,5,2,48,0,0,0.0,0.0,9,forebrain,3.0,0.0197,0.4,True,3000,30,0.0284,2026-07-17 16:00:00,537.4994,3.5169,0,765314.9688
LZTBI-0233,sham,3,CL06,P03,H03,3,6,3,72,0,0,0.0,0.0,9,forebrain,3.09,0.0153,19.1,True,3000,30,0.0386,2026-07-18 16:00:00,315.6126,3.2871,0,292605.6005
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,4,1,24,1,214,212.9,212.9,10,forebrain,3.09,0.0237,8.5,True,3000,30,0.0314,2026-07-16 16:00:00,1273.5443,4.2159,0,6476781.8955
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,5,2,48,1,214,212.9,212.9,10,forebrain,3.02,0.0144,19.5,True,3000,30,0.0239,2026-07-17 16:00:00,546.5195,5.4428,0,1667194.8347
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.94,0.0228,10.6,True,3000,30,0.017,2026-07-18 16:00:00,1433.8103,5.7847,0,9143356.0191
LZTBI-0235,sham,3,CL06,P03,H05,3,4,1,24,0,0,0.0,0.0,11,forebrain,3.05,0.0171,3.8,True,3000,30,0.0117,2026-07-16 16:00:00,579.529,4.7415,0,1360123.9571
LZTBI-0235,sham,3,CL06,P03,H05,3,5,2,48,0,0,0.0,0.0,11,forebrain,3.1,0.0177,0.4,True,3000,30,0.0183,2026-07-17 16:00:00,720.167,4.3814,0,1636673.7815
LZTBI-0235,sham,3,CL06,P03,H05,3,6,3,72,0,0,0.0,0.0,11,forebrain,2.92,0.0179,2.6,True,3000,30,0.0264,2026-07-18 16:00:00,743.3928,4.1729,0,2694399.7631
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,4,1,24,1,318,309.6,309.6,12,forebrain,3.1,0.0208,0.5,True,3000,30,0.0343,2026-07-16 16:00:00,2027.9617,7.576,2,26922394.5493
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,5,2,48,1,318,309.6,309.6,12,forebrain,3.16,0.0092,22.4,True,3000,30,0.0233,2026-07-17 16:00:00,1101.0564,7.9652,2,8929119.4501
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,6,3,72,1,318,309.6,309.6,12,forebrain,2.98,0.0211,11.9,True,3000,30,0.0257,2026-07-18 16:00:00,1665.807,6.7574,0,14990441.5241
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,4,1,24,1,214,212.9,212.9,13,forebrain,3.07,0.0186,2.4,True,3000,30,0.0356,2026-07-16 16:00:00,703.7561,4.9453,0,2318042.0786
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.98,0.0137,8.3,True,3000,30,0.0145,2026-07-17 16:00:00,471.0228,5.2618,0,924464.7153
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,6,3,72,1,214,212.9,212.9,13,forebrain,2.91,0.0182,24.5,True,3000,30,0.0208,2026-07-18 16:00:00,936.1046,5.4729,0,3923218.1057
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,4,1,24,1,318,309.6,309.6,14,forebrain,2.69,0.0265,7.7,True,3000,30,0.0237,2026-07-16 16:00:00,1610.1381,5.2586,0,11633816.3774
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,5,2,48,1,318,309.6,309.6,14,forebrain,2.7,0.0134,25.9,True,3000,30,0.0342,2026-07-17 16:00:00,634.7874,5.6917,0,1559583.1113
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,6,3,72,1,318,309.6,309.6,14,forebrain,2.74,0.0258,2.7,True,3000,30,0.0257,2026-07-18 16:00:00,1734.7748,5.536,0,16648780.2751
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,4,1,24,1,318,309.6,309.6,15,forebrain,2.85,0.0162,7.4,True,3000,30,0.0403,2026-07-16 16:00:00,1320.4604,6.7617,2,10517157.1017
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,5,2,48,1,318,309.6,309.6,15,forebrain,2.82,0.0178,1.2,True,3000,30,0.0189,2026-07-17 16:00:00,1325.7446,7.2331,0,11732682.691
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,6,3,72,1,318,309.6,309.6,15,forebrain,2.98,0.018,4.1,True,3000,30,0.011,2026-07-18 16:00:00,1840.8472,8.2886,2,20441484.1354
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,4,1,24,1,214,212.9,212.9,16,forebrain,2.78,0.0157,11.6,True,3000,30,0.0194,2026-07-16 16:00:00,556.3011,4.9114,0,1482935.0269
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,5,2,48,1,214,212.9,212.9,16,forebrain,2.86,0.0224,2.6,True,3000,30,0.026,2026-07-17 16:00:00,2718.7522,8.3564,6,54012365.1617
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,6,3,72,1,214,212.9,212.9,16,forebrain,2.69,0.0165,1.4,True,3000,30,0.0316,2026-07-18 16:00:00,920.4736,4.8838,0,3491161.8707
