fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,lfp_mean_uv,lfp_variance_uv2,lfp_skewness,lfp_kurtosis,lfp_fourth_power_mean_uv4,lfp_seizure_event_rate_per_h,lfp_ica_complexity,is_synthetic
LZTBI-0204,tbi_low,3,CL06,P03,E04,3,6,3,72,1,112,114.7,114.7,12,forebrain,3.09,0.0261,10.4,True,3000,30,0.0307,-0.2417,1077.0798,0.0612,3.8509,3408387.0484,0,0.7295,False
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,4,1,24,1,112,114.7,114.7,13,forebrain,3.14,0.0156,10.9,True,3000,30,0.0207,1.2966,650.0146,0.2327,4.5994,1961579.1899,0,0.6705,False
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,5,2,48,1,112,114.7,114.7,13,forebrain,3.24,0.0175,5.9,True,3000,30,0.0453,2.5047,726.8661,0.234,4.9238,2731089.5003,0,0.7559,False
LZTBI-0205,tbi_low,3,CL06,P03,E05,3,6,3,72,1,112,114.7,114.7,13,forebrain,3.34,0.0146,19.2,True,3000,30,0.0251,3.5467,469.3177,0.7914,4.7189,1077032.1648,0,0.7587,False
LZTBI-0206,sham,3,CL06,P03,E06,3,4,1,24,0,0,0.0,0.0,14,forebrain,3.2,0.0115,9.9,True,3000,30,0.0278,4.5558,366.2162,0.339,4.1459,503996.8059,0,0.7456,False
LZTBI-0206,sham,3,CL06,P03,E06,3,5,2,48,0,0,0.0,0.0,14,forebrain,3.15,0.019,3.0,True,3000,30,0.037,5.1977,767.0374,0.156,4.018,1887006.0212,0,0.7909,False
LZTBI-0206,sham,3,CL06,P03,E06,3,6,3,72,0,0,0.0,0.0,14,forebrain,3.1,0.012,13.3,True,3000,30,0.0168,4.235,328.7368,0.3385,4.2059,362552.4983,0,0.8166,False
LZTBI-0207,sham,3,CL06,P03,E07,3,4,1,24,0,0,0.0,0.0,15,forebrain,2.81,0.0161,10.9,True,3000,30,0.014,1.4996,365.1752,0.4582,3.5646,556549.2034,0,0.8704,False
LZTBI-0207,sham,3,CL06,P03,E07,3,5,2,48,0,0,0.0,0.0,15,forebrain,2.72,0.0179,13.0,True,3000,30,0.0321,-1.5794,466.1416,0.619,3.9705,927974.023,0,0.9426,False
LZTBI-0207,sham,3,CL06,P03,E07,3,6,3,72,0,0,0.0,0.0,15,forebrain,2.99,0.0181,16.5,True,3000,30,0.0386,0.6544,490.5418,-0.0209,3.1318,699430.4068,0,0.9576,False
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,4,1,24,1,214,212.9,212.9,16,forebrain,2.74,0.0133,1.3,True,3000,30,0.0494,5.455,496.1153,0.3048,3.8799,840090.5238,0,0.7892,False
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,5,2,48,1,214,212.9,212.9,16,forebrain,2.81,0.018,12.1,True,3000,30,0.0268,4.1595,730.7861,0.4689,4.4558,2074088.8271,0,0.8252,False
LZTBI-0208,tbi_moderate,3,CL06,P03,E08,3,6,3,72,1,214,212.9,212.9,16,forebrain,2.65,0.0127,9.9,True,3000,30,0.0176,1.6355,465.9417,0.0658,4.4927,961587.0179,0,0.7353,False
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,4,1,24,1,318,309.6,309.6,1,forebrain,3.0,0.0131,2.6,True,3000,30,0.0165,5.9961,624.4709,0.4071,5.3251,1718544.4164,0,0.7858,False
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,5,2,48,1,318,309.6,309.6,1,forebrain,3.04,0.0188,6.3,True,3000,30,0.033,5.7346,1482.3802,0.9194,7.3437,13073569.6899,2,0.6348,False
LZTBI-0209,tbi_high,3,CL06,P03,E09,3,6,3,72,1,318,309.6,309.6,1,forebrain,3.1,0.0122,14.5,True,3000,30,0.02,11.0534,1543.1102,1.1695,7.899,20551552.1386,4,0.3555,False
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,4,1,24,1,318,309.6,309.6,2,forebrain,2.96,0.0165,5.4,True,3000,30,0.039,8.0965,2908.9556,1.4827,10.545,97098538.151,6,0.2578,False
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,5,2,48,1,318,309.6,309.6,2,forebrain,2.9,0.021,26.4,True,3000,30,0.03,13.4,3054.289,1.1579,9.8279,66702725.669,4,0.1953,False
LZTBI-0210,tbi_high,3,CL06,P03,E10,3,6,3,72,1,318,309.6,309.6,2,forebrain,3.06,0.0162,13.4,True,3000,30,0.0255,14.9979,2510.7355,1.4489,10.6573,69989848.8359,4,0.3335,False
LZTBI-0211,sham,3,CL06,P03,F01,3,4,1,24,0,0,0.0,0.0,3,forebrain,3.15,0.0191,1.8,True,3000,30,0.0192,5.527,633.3961,-0.2515,2.7915,866714.8401,0,0.8448,False
LZTBI-0211,sham,3,CL06,P03,F01,3,5,2,48,0,0,0.0,0.0,3,forebrain,3.25,0.0107,3.9,True,3000,30,0.0266,2.2863,264.25,0.328,3.8609,197966.6587,0,0.9311,False
LZTBI-0211,sham,3,CL06,P03,F01,3,6,3,72,0,0,0.0,0.0,3,forebrain,3.31,0.0196,10.4,True,3000,30,0.0385,4.0349,715.355,0.0198,4.177,1509993.8524,0,0.8554,False
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,4,1,24,1,214,212.9,212.9,4,forebrain,3.16,0.016,23.3,True,3000,30,0.0284,2.5023,537.3735,0.0237,4.7238,1180091.6991,0,0.7655,False
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,5,2,48,1,214,212.9,212.9,4,forebrain,3.16,0.0201,7.8,True,3000,30,0.0191,5.6882,757.0682,0.3643,4.82,2407856.9866,0,0.7716,False
LZTBI-0212,tbi_moderate,3,CL06,P03,F02,3,6,3,72,1,214,212.9,212.9,4,forebrain,3.15,0.0159,1.5,True,3000,30,0.0367,6.346,686.2128,1.2087,4.5023,1818622.5172,0,0.6873,False
LZTBI-0213,sham,3,CL06,P03,F03,3,4,1,24,0,0,0.0,0.0,5,forebrain,3.11,0.025,19.4,True,3000,30,0.0344,1.7663,905.1465,0.0608,4.4068,2598715.3481,0,0.9001,False
LZTBI-0213,sham,3,CL06,P03,F03,3,5,2,48,0,0,0.0,0.0,5,forebrain,3.09,0.0131,6.1,True,3000,30,0.0164,4.0537,342.667,0.3607,3.8728,335663.1334,0,0.873,False
LZTBI-0213,sham,3,CL06,P03,F03,3,6,3,72,0,0,0.0,0.0,5,forebrain,3.1,0.0243,7.8,True,3000,30,0.0112,-1.748,936.8659,0.5062,3.7947,2636864.6503,0,0.9077,False
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,4,1,24,1,318,309.6,309.6,6,forebrain,2.77,0.0188,2.9,True,3000,30,0.0309,10.4211,1662.0836,1.0081,8.1159,21072484.0415,2,0.4467,False
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,5,2,48,1,318,309.6,309.6,6,forebrain,2.77,0.0164,19.3,True,3000,30,0.0238,11.5668,1942.1402,0.817,8.7401,34045959.1409,2,0.4069,False
LZTBI-0214,tbi_high,3,CL06,P03,F04,3,6,3,72,1,318,309.6,309.6,6,forebrain,2.84,0.0177,26.0,True,3000,30,0.0214,9.4491,1478.6379,0.9239,7.4282,12303876.9539,0,0.4513,False
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,4,1,24,1,318,309.6,309.6,7,forebrain,2.96,0.0232,17.2,True,3000,30,0.0083,11.921,2159.1921,1.8015,7.8551,34788055.5518,0,0.307,False
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,5,2,48,1,318,309.6,309.6,7,forebrain,2.83,0.0145,7.0,True,3000,30,0.0179,12.8489,2827.2997,2.1921,10.977,64578045.9534,6,0.2067,False
LZTBI-0215,tbi_high,3,CL06,P03,F05,3,6,3,72,1,318,309.6,309.6,7,forebrain,2.74,0.0237,16.3,True,3000,30,0.0267,16.2443,5367.0422,2.0895,12.621,357676704.9121,10,0.07,False
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,4,1,24,1,318,309.6,309.6,8,forebrain,3.24,0.0185,16.9,True,3000,30,0.0447,8.2278,941.1118,0.4598,5.5194,4958053.8428,0,0.5754,False
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,5,2,48,1,318,309.6,309.6,8,forebrain,3.26,0.0132,3.0,True,3000,30,0.0379,6.3623,745.547,0.5939,7.3547,3149761.4496,0,0.5965,False
LZTBI-0216,tbi_high,3,CL06,P03,F06,3,6,3,72,1,318,309.6,309.6,8,forebrain,3.25,0.0188,7.4,True,3000,30,0.0152,10.0393,1206.4203,0.656,7.0781,7005246.1999,0,0.5207,False
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,4,1,24,1,214,212.9,212.9,9,forebrain,3.02,0.015,5.6,True,3000,30,0.0111,3.1051,416.4909,0.0429,4.1568,630902.6214,0,0.8442,False
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,5,2,48,1,214,212.9,212.9,9,forebrain,3.04,0.0227,12.7,True,3000,30,0.0166,5.5997,1084.6569,0.5009,4.6192,5633624.0688,0,0.7847,False
LZTBI-0217,tbi_moderate,3,CL06,P03,F07,3,6,3,72,1,214,212.9,212.9,9,forebrain,2.94,0.016,10.0,True,3000,30,0.0321,7.6737,1166.5592,0.4351,6.88,7809472.9086,2,0.6352,False
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,4,1,24,1,214,212.9,212.9,10,forebrain,2.89,0.0219,2.4,True,3000,30,0.024,5.0924,1552.2701,1.1723,6.5973,13988557.7402,2,0.6592,False
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,5,2,48,1,214,212.9,212.9,10,forebrain,2.87,0.0085,11.0,True,3000,30,0.0135,5.8449,450.0939,1.0599,5.8235,1055474.1548,0,0.7126,False
LZTBI-0218,tbi_moderate,3,CL06,P03,F08,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.96,0.0223,12.5,True,3000,30,0.0137,4.4068,1386.3736,0.9569,5.8335,9230754.6085,0,0.5893,False
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,4,1,24,1,318,309.6,309.6,11,forebrain,2.74,0.0158,1.2,True,3000,30,0.0117,0.6452,623.66,0.97,4.6073,1604916.5482,0,0.7265,False
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,5,2,48,1,318,309.6,309.6,11,forebrain,2.74,0.0171,23.4,True,3000,30,0.0221,4.9235,848.6666,0.5037,6.3581,4248668.4336,0,0.5538,False
LZTBI-0219,tbi_high,3,CL06,P03,F09,3,6,3,72,1,318,309.6,309.6,11,forebrain,2.76,0.0179,0.4,True,3000,30,0.0316,8.1453,1105.6423,0.8767,5.6655,5648252.2345,0,0.5846,False
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,4,1,24,1,214,212.9,212.9,12,forebrain,2.96,0.0195,16.6,True,3000,30,0.0202,2.7656,788.7648,0.3082,3.9073,2288380.098,0,0.7862,False
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,5,2,48,1,214,212.9,212.9,12,forebrain,3.0,0.0108,4.7,True,3000,30,0.0284,4.6125,312.4116,0.3013,4.6216,418043.7293,0,0.7428,False
LZTBI-0220,tbi_moderate,3,CL06,P03,F10,3,6,3,72,1,214,212.9,212.9,12,forebrain,3.03,0.0201,2.2,True,3000,30,0.0357,5.301,819.3404,1.1407,4.2341,2255582.6462,0,0.723,False
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,4,1,24,1,214,212.9,212.9,13,forebrain,3.01,0.0159,14.6,True,3000,30,0.023,2.6455,591.8154,0.2885,5.332,1820276.1972,0,0.7872,False
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.98,0.0175,19.7,True,3000,30,0.0121,3.3373,750.3717,0.5666,4.8574,2481233.6465,0,0.7769,False
LZTBI-0221,tbi_moderate,3,CL06,P03,G01,3,6,3,72,1,214,212.9,212.9,13,forebrain,3.36,0.0172,12.4,True,3000,30,0.014,6.314,736.5392,0.7296,4.9589,2247233.6485,0,0.6548,False
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,4,1,24,1,318,309.6,309.6,14,forebrain,2.75,0.0161,0.8,True,3000,30,0.0125,8.6748,1090.9693,0.9783,7.0582,7689610.3117,0,0.4486,False
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,5,2,48,1,318,309.6,309.6,14,forebrain,2.87,0.0174,20.5,True,3000,30,0.0219,7.3942,1516.8281,1.6155,7.6466,18100055.4088,0,0.4994,False
LZTBI-0222,tbi_high,3,CL06,P03,G02,3,6,3,72,1,318,309.6,309.6,14,forebrain,2.54,0.0172,16.0,True,3000,30,0.0217,8.8367,1905.2826,0.4702,7.8411,21369850.1803,2,0.4009,False
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,4,1,24,1,112,114.7,114.7,15,forebrain,3.05,0.0192,0.4,True,3000,30,0.0158,7.0524,1641.0862,1.1799,6.592,15389670.1766,2,0.5306,False
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,5,2,48,1,112,114.7,114.7,15,forebrain,2.92,0.0164,8.4,True,3000,30,0.0347,8.9263,1481.6047,1.6421,7.2308,15574613.5522,2,0.4678,False
LZTBI-0223,tbi_low,3,CL06,P03,G03,3,6,3,72,1,112,114.7,114.7,15,forebrain,2.76,0.0173,14.8,True,3000,30,0.0256,7.0547,1211.0107,0.6424,6.0561,9342904.014,0,0.5038,False
LZTBI-0224,sham,3,CL06,P03,G04,3,4,1,24,0,0,0.0,0.0,16,forebrain,3.28,0.0149,17.4,True,3000,30,0.0374,-0.3382,342.9865,0.2415,3.2978,398089.5989,0,0.8813,False
LZTBI-0224,sham,3,CL06,P03,G04,3,5,2,48,0,0,0.0,0.0,16,forebrain,3.18,0.0176,4.5,True,3000,30,0.021,6.348,434.7951,0.3321,3.2449,525246.0622,0,0.8753,False
LZTBI-0224,sham,3,CL06,P03,G04,3,6,3,72,0,0,0.0,0.0,16,forebrain,3.07,0.0163,1.5,True,3000,30,0.0313,0.4292,441.6174,0.0248,2.4495,402013.8857,0,0.8988,False
LZTBI-0225,sham,3,CL06,P03,G05,3,4,1,24,0,0,0.0,0.0,1,forebrain,3.06,0.0172,2.2,True,3000,30,0.0163,4.5624,448.5511,-0.0766,3.6081,663072.7512,0,0.8756,False
LZTBI-0225,sham,3,CL06,P03,G05,3,5,2,48,0,0,0.0,0.0,1,forebrain,3.07,0.0157,12.4,True,3000,30,0.0361,2.0139,371.4829,0.3855,3.9334,505857.7738,0,0.8457,False
LZTBI-0225,sham,3,CL06,P03,G05,3,6,3,72,0,0,0.0,0.0,1,forebrain,3.45,0.0164,14.9,True,3000,30,0.0387,3.6083,472.338,0.6985,3.4614,679398.9289,0,0.7977,False
LZTBI-0226,sham,3,CL06,P03,G06,3,4,1,24,0,0,0.0,0.0,2,forebrain,3.04,0.0201,18.4,True,3000,30,0.018,5.1874,1431.4187,0.2462,5.8947,11739724.8717,2,0.7201,False
LZTBI-0226,sham,3,CL06,P03,G06,3,5,2,48,0,0,0.0,0.0,2,forebrain,2.99,0.0159,5.6,True,3000,30,0.0274,3.6149,652.9535,0.5473,5.0874,2374700.056,0,0.7076,False
LZTBI-0226,sham,3,CL06,P03,G06,3,6,3,72,0,0,0.0,0.0,2,forebrain,3.16,0.0214,7.4,True,3000,30,0.0245,4.355,1902.4248,0.8048,7.5404,26235992.6489,2,0.5788,False
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,4,1,24,1,214,212.9,212.9,3,forebrain,3.12,0.0085,4.3,True,3000,30,0.0125,3.4872,395.642,1.0932,5.6731,684107.1132,0,0.5844,False
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,5,2,48,1,214,212.9,212.9,3,forebrain,3.07,0.0221,5.3,True,3000,30,0.0292,4.0845,1345.1432,0.549,6.8176,10986367.6191,0,0.5736,False
LZTBI-0227,tbi_moderate,3,CL06,P03,G07,3,6,3,72,1,214,212.9,212.9,3,forebrain,3.01,0.0085,20.5,True,3000,30,0.0227,5.3849,1247.4913,0.5947,7.1375,8063570.5792,4,0.4417,False
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,4,1,24,1,112,114.7,114.7,4,forebrain,2.45,0.0213,7.2,True,3000,30,0.0135,4.6411,914.9141,0.1315,3.5428,2016587.2884,0,0.7876,False
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,5,2,48,1,112,114.7,114.7,4,forebrain,2.54,0.0155,8.8,True,3000,30,0.0219,0.8848,445.7486,0.444,3.5869,569502.6045,0,0.7485,False
LZTBI-0228,tbi_low,3,CL06,P03,G08,3,6,3,72,1,112,114.7,114.7,4,forebrain,2.64,0.0205,13.1,True,3000,30,0.0295,3.6,800.9882,0.9549,3.7232,1969047.7677,0,0.8322,False
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,4,1,24,1,112,114.7,114.7,5,forebrain,2.7,0.0243,5.5,True,3000,30,0.0194,7.3925,2286.8788,0.7167,7.4639,26543715.655,0,0.4527,False
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,5,2,48,1,112,114.7,114.7,5,forebrain,2.74,0.014,11.4,True,3000,30,0.0194,11.2804,1069.1653,0.9174,7.6184,7887672.2436,0,0.5026,False
LZTBI-0229,tbi_low,3,CL06,P03,G09,3,6,3,72,1,112,114.7,114.7,5,forebrain,2.73,0.0249,16.1,True,3000,30,0.0367,10.2998,3088.3412,1.1883,8.7908,84569359.5681,4,0.4148,False
LZTBI-0230,sham,3,CL06,P03,G10,3,4,1,24,0,0,0.0,0.0,6,forebrain,2.75,0.0147,1.5,True,3000,30,0.0099,2.4093,355.5673,0.4825,3.8583,542199.9524,0,0.7847,False
LZTBI-0230,sham,3,CL06,P03,G10,3,5,2,48,0,0,0.0,0.0,6,forebrain,2.7,0.0226,10.4,True,3000,30,0.0273,2.3165,973.9228,0.7418,4.3666,3369208.9457,0,0.853,False
LZTBI-0230,sham,3,CL06,P03,G10,3,6,3,72,0,0,0.0,0.0,6,forebrain,2.67,0.0145,11.1,True,3000,30,0.0194,1.0366,474.7034,0.5411,4.2223,728712.2795,0,0.7742,False
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,4,1,24,1,318,309.6,309.6,7,forebrain,3.09,0.0144,18.5,True,3000,30,0.0103,12.4751,2142.4965,1.326,8.9344,41936840.5559,4,0.2208,False
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,5,2,48,1,318,309.6,309.6,7,forebrain,3.13,0.0185,0.7,True,3000,30,0.019,13.3181,2094.5267,1.5061,9.0178,41750512.2138,2,0.3467,False
LZTBI-0231,tbi_high,3,CL06,P03,H01,3,6,3,72,1,318,309.6,309.6,7,forebrain,2.96,0.0159,3.2,True,3000,30,0.0187,8.0573,1151.1299,1.4922,7.8452,9728559.6452,0,0.3572,False
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,4,1,24,1,112,114.7,114.7,8,forebrain,3.44,0.0195,7.2,True,3000,30,0.0148,2.4937,670.7921,0.0998,4.1051,1702957.2739,0,0.7761,False
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,5,2,48,1,112,114.7,114.7,8,forebrain,3.01,0.0106,2.9,True,3000,30,0.0342,4.4569,242.761,0.8496,4.0293,204979.0016,0,0.7373,False
LZTBI-0232,tbi_low,3,CL06,P03,H02,3,6,3,72,1,112,114.7,114.7,8,forebrain,3.19,0.0198,1.1,True,3000,30,0.0354,2.107,817.9951,0.4638,5.1778,3496062.6403,0,0.7078,False
LZTBI-0233,sham,3,CL06,P03,H03,3,4,1,24,0,0,0.0,0.0,9,forebrain,2.9,0.0161,8.5,True,3000,30,0.0173,-1.5798,311.8306,0.1574,3.0126,226897.4932,0,0.9056,False
LZTBI-0233,sham,3,CL06,P03,H03,3,5,2,48,0,0,0.0,0.0,9,forebrain,3.0,0.0197,0.4,True,3000,30,0.0284,3.2404,537.4994,-0.2424,3.5169,765314.9688,0,0.8869,False
LZTBI-0233,sham,3,CL06,P03,H03,3,6,3,72,0,0,0.0,0.0,9,forebrain,3.09,0.0153,19.1,True,3000,30,0.0386,-0.1691,315.6126,-0.123,3.2871,292605.6005,0,0.8841,False
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,4,1,24,1,214,212.9,212.9,10,forebrain,3.09,0.0237,8.5,True,3000,30,0.0314,6.5842,1273.5443,0.4125,4.2159,6476781.8955,0,0.7986,False
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,5,2,48,1,214,212.9,212.9,10,forebrain,3.02,0.0144,19.5,True,3000,30,0.0239,5.9456,546.5195,0.4866,5.4428,1667194.8347,0,0.7339,False
LZTBI-0234,tbi_moderate,3,CL06,P03,H04,3,6,3,72,1,214,212.9,212.9,10,forebrain,2.94,0.0228,10.6,True,3000,30,0.017,4.2742,1433.8103,0.3042,5.7847,9143356.0191,0,0.6313,False
LZTBI-0235,sham,3,CL06,P03,H05,3,4,1,24,0,0,0.0,0.0,11,forebrain,3.05,0.0171,3.8,True,3000,30,0.0117,4.5779,579.529,0.6554,4.7415,1360123.9571,0,0.789,False
LZTBI-0235,sham,3,CL06,P03,H05,3,5,2,48,0,0,0.0,0.0,11,forebrain,3.1,0.0177,0.4,True,3000,30,0.0183,2.9038,720.167,0.0471,4.3814,1636673.7815,0,0.7797,False
LZTBI-0235,sham,3,CL06,P03,H05,3,6,3,72,0,0,0.0,0.0,11,forebrain,2.92,0.0179,2.6,True,3000,30,0.0264,0.1661,743.3928,0.4532,4.1729,2694399.7631,0,0.7813,False
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,4,1,24,1,318,309.6,309.6,12,forebrain,3.1,0.0208,0.5,True,3000,30,0.0343,10.1684,2027.9617,0.4011,7.576,26922394.5493,2,0.4655,False
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,5,2,48,1,318,309.6,309.6,12,forebrain,3.16,0.0092,22.4,True,3000,30,0.0233,9.7432,1101.0564,0.8442,7.9652,8929119.4501,2,0.4414,False
LZTBI-0236,tbi_high,3,CL06,P03,H06,3,6,3,72,1,318,309.6,309.6,12,forebrain,2.98,0.0211,11.9,True,3000,30,0.0257,8.3563,1665.807,0.8337,6.7574,14990441.5241,0,0.3682,False
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,4,1,24,1,214,212.9,212.9,13,forebrain,3.07,0.0186,2.4,True,3000,30,0.0356,4.7623,703.7561,0.5789,4.9453,2318042.0786,0,0.7305,False
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,5,2,48,1,214,212.9,212.9,13,forebrain,2.98,0.0137,8.3,True,3000,30,0.0145,3.6148,471.0228,0.8943,5.2618,924464.7153,0,0.7353,False
LZTBI-0237,tbi_moderate,3,CL06,P03,H07,3,6,3,72,1,214,212.9,212.9,13,forebrain,2.91,0.0182,24.5,True,3000,30,0.0208,1.3714,936.1046,0.1557,5.4729,3923218.1057,0,0.6813,False
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,4,1,24,1,318,309.6,309.6,14,forebrain,2.69,0.0265,7.7,True,3000,30,0.0237,5.1499,1610.1381,0.6585,5.2586,11633816.3774,0,0.7008,False
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,5,2,48,1,318,309.6,309.6,14,forebrain,2.7,0.0134,25.9,True,3000,30,0.0342,8.8555,634.7874,0.5972,5.6917,1559583.1113,0,0.6018,False
LZTBI-0238,tbi_high,3,CL06,P03,H08,3,6,3,72,1,318,309.6,309.6,14,forebrain,2.74,0.0258,2.7,True,3000,30,0.0257,6.3042,1734.7748,0.9812,5.536,16648780.2751,0,0.6408,False
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,4,1,24,1,318,309.6,309.6,15,forebrain,2.85,0.0162,7.4,True,3000,30,0.0403,11.6102,1320.4604,0.914,6.7617,10517157.1017,2,0.4598,False
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,5,2,48,1,318,309.6,309.6,15,forebrain,2.82,0.0178,1.2,True,3000,30,0.0189,6.7781,1325.7446,0.8858,7.2331,11732682.691,0,0.4997,False
LZTBI-0239,tbi_high,3,CL06,P03,H09,3,6,3,72,1,318,309.6,309.6,15,forebrain,2.98,0.018,4.1,True,3000,30,0.011,8.8549,1840.8472,0.5881,8.2886,20441484.1354,2,0.511,False
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,4,1,24,1,214,212.9,212.9,16,forebrain,2.78,0.0157,11.6,True,3000,30,0.0194,4.0129,556.3011,0.4922,4.9114,1482935.0269,0,0.7992,False
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,5,2,48,1,214,212.9,212.9,16,forebrain,2.86,0.0224,2.6,True,3000,30,0.026,9.0308,2718.7522,1.6731,8.3564,54012365.1617,6,0.4825,False
LZTBI-0240,tbi_moderate,3,CL06,P03,H10,3,6,3,72,1,214,212.9,212.9,16,forebrain,2.69,0.0165,1.4,True,3000,30,0.0316,4.5101,920.4736,1.2627,4.8838,3491161.8707,0,0.5493,False
