fish_id,group,dpf,video_id,dlc_model,dlc_keypoints,dlc_pcutoff,dlc_mean_keypoint_likelihood,dlc_pct_frames_below_pcutoff,dlc_tracking_qc_pass,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_rest_fraction,dlc_burst_rate_per_min,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_tail_angle_change_deg_s,dlc_max_tail_angle_change_deg_s,dlc_whirlpool_rate_per_min,dlc_behavior_abnormality_index,manual_pts_stage_TRUTH,stunned_phenotype_TRUTH,record_status,template_seed
TBI0151,tbi_moderate,5,VID_TBI0151_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9747,1.997,True,4.3966,7.7021,0.0886,11.4927,43.0975,82.7213,124.4058,181.1185,1.7737,2.8515,3,False,placeholder_pending_replacement,42
TBI0151,tbi_moderate,6,VID_TBI0151_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9816,5.2217,True,2.8783,7.2165,0.2074,8.7602,32.7422,64.328,66.1211,113.3905,0.353,1.2488,1,False,placeholder_pending_replacement,42
TBI0152,tbi_moderate,4,VID_TBI0152_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9817,2.0418,True,4.0302,8.2306,0.0454,14.0777,47.9832,74.7669,117.927,244.7593,1.6662,2.9772,3,False,placeholder_pending_replacement,42
TBI0152,tbi_moderate,5,VID_TBI0152_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9911,5.1342,True,3.795,7.2698,0.0315,15.908,42.6379,82.3352,124.8863,187.0578,1.7831,3.0378,3,False,placeholder_pending_replacement,42
TBI0152,tbi_moderate,6,VID_TBI0152_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9653,1.6367,True,4.3324,9.1267,0.0023,17.0308,39.7923,55.7238,115.2285,201.4223,1.539,3.0606,3,False,placeholder_pending_replacement,42
TBI0153,tbi_moderate,4,VID_TBI0153_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.8935,5.1511,False,4.3258,9.1162,0.0421,15.2392,51.6155,75.1494,127.3965,201.2373,1.7039,3.2367,2,False,placeholder_pending_replacement,42
TBI0153,tbi_moderate,5,VID_TBI0153_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9708,4.497,True,4.4918,11.7923,0.0452,18.8458,41.7818,81.8943,134.8422,200.856,1.8697,3.4036,2,False,placeholder_pending_replacement,42
TBI0154,tbi_moderate,4,VID_TBI0154_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9198,4.1902,True,4.2704,8.9455,0.1179,16.2126,48.7586,90.0787,131.8237,220.6416,1.4227,3.074,3,False,placeholder_pending_replacement,42
TBI0154,tbi_moderate,5,VID_TBI0154_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9674,5.8458,True,1.1022,2.0533,0.7033,2.2099,36.522,52.3442,32.7555,55.6265,1.1652,1.4769,2,True,placeholder_pending_replacement,42
TBI0154,tbi_moderate,6,VID_TBI0154_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9092,3.3261,True,2.8182,6.8145,0.1232,9.672,26.9072,49.0618,69.3248,149.9723,0.3559,1.31,1,False,placeholder_pending_replacement,42
TBI0155,tbi_moderate,4,VID_TBI0155_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9215,3.3914,True,3.5288,6.9699,0.1585,6.115,29.3645,51.6495,67.3464,131.973,0.4937,1.2936,1,False,placeholder_pending_replacement,42
TBI0155,tbi_moderate,5,VID_TBI0155_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9506,3.0861,True,2.7638,5.2474,0.1962,10.4172,32.7582,57.1768,73.8957,106.6692,0.3443,1.374,1,False,placeholder_pending_replacement,42
TBI0155,tbi_moderate,6,VID_TBI0155_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9697,2.0577,True,2.7977,7.5316,0.1851,9.425,27.5306,41.6497,74.8646,161.823,0.3459,1.2584,2,False,placeholder_pending_replacement,42
TBI0156,tbi_moderate,4,VID_TBI0156_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.9769,True,3.004,8.0977,0.1885,8.9685,32.7977,49.9058,68.3503,126.9439,0.0,1.2057,1,False,placeholder_pending_replacement,42
TBI0156,tbi_moderate,5,VID_TBI0156_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9542,2.8648,True,4.0843,11.3915,0.0591,14.3965,50.5416,97.5416,125.295,253.8827,1.595,3.0526,2,False,placeholder_pending_replacement,42
TBI0156,tbi_moderate,6,VID_TBI0156_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9281,1.5047,True,2.8908,5.7746,0.0888,9.7964,32.1082,63.161,63.1427,131.3319,0.389,1.4339,1,False,placeholder_pending_replacement,42
TBI0157,tbi_moderate,4,VID_TBI0157_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9525,1.7835,True,1.5201,4.0834,0.1593,1.9054,12.8172,23.734,23.1915,51.2669,0.1503,0.3766,0,False,placeholder_pending_replacement,42
TBI0157,tbi_moderate,5,VID_TBI0157_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9604,1.6365,True,2.9481,8.1738,0.0943,8.7662,31.3396,49.0176,59.8949,87.0208,0.4054,1.3554,1,False,placeholder_pending_replacement,42
TBI0157,tbi_moderate,6,VID_TBI0157_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9675,2.4359,True,4.4003,11.1979,0.0261,15.4056,50.3987,99.2217,130.2852,275.7683,1.668,3.2655,2,False,placeholder_pending_replacement,42
TBI0158,tbi_moderate,4,VID_TBI0158_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.1247,True,2.8444,4.7122,0.1454,10.383,31.0472,46.9572,61.3474,132.0525,0.2359,1.31,1,False,placeholder_pending_replacement,42
TBI0158,tbi_moderate,5,VID_TBI0158_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9818,3.2181,True,4.2719,8.6559,0.0793,13.3762,41.2908,66.0641,126.4984,243.0593,2.0284,3.0085,2,False,placeholder_pending_replacement,42
TBI0158,tbi_moderate,6,VID_TBI0158_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9939,5.0477,True,4.323,8.0695,0.1005,14.6516,48.4945,76.096,124.2316,251.8734,1.8368,3.1074,3,False,placeholder_pending_replacement,42
TBI0159,tbi_moderate,4,VID_TBI0159_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.921,0.0,True,1.6989,4.3341,0.3029,4.7165,18.7182,30.9666,39.9765,62.3309,0.4488,0.3857,0,False,placeholder_pending_replacement,42
TBI0159,tbi_moderate,5,VID_TBI0159_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9436,4.9474,True,1.3078,3.2769,0.3305,6.5024,12.1164,20.3616,43.8984,92.1776,0.0,0.3637,0,False,placeholder_pending_replacement,42
TBI0159,tbi_moderate,6,VID_TBI0159_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9316,4.1519,True,2.7337,6.1414,0.1506,9.4843,27.1762,52.749,75.1814,164.4051,0.3663,1.2922,1,False,placeholder_pending_replacement,42
TBI0160,tbi_moderate,4,VID_TBI0160_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.8789,4.7141,False,4.642,11.8595,0.0961,14.6065,39.7109,57.231,119.6535,188.7408,1.9251,3.0324,2,False,placeholder_pending_replacement,42
TBI0160,tbi_moderate,5,VID_TBI0160_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9498,0.7258,True,4.7835,8.816,0.0748,15.7051,46.9637,63.5863,118.4397,239.6151,2.1646,3.3418,3,False,placeholder_pending_replacement,42
TBI0160,tbi_moderate,6,VID_TBI0160_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9623,2.0667,True,4.6564,12.3381,0.0643,15.5042,46.3237,74.0267,108.8069,238.8673,1.5697,3.0502,3,False,placeholder_pending_replacement,42
TBI0161,tbi_moderate,4,VID_TBI0161_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.5335,True,2.7676,5.0219,0.2021,9.4792,26.8704,53.1045,75.1878,118.4401,0.0375,1.123,1,False,placeholder_pending_replacement,42
TBI0161,tbi_moderate,5,VID_TBI0161_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9545,4.7845,True,3.674,7.8829,0.1381,8.9915,28.7676,40.5992,66.7366,102.4522,0.4724,1.4872,1,False,placeholder_pending_replacement,42
TBI0161,tbi_moderate,6,VID_TBI0161_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9784,2.3104,True,4.4664,9.3294,0.0543,13.0563,40.8828,62.7058,122.3367,176.9756,1.4693,2.843,2,False,placeholder_pending_replacement,42
TBI0162,tbi_moderate,4,VID_TBI0162_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9567,0.7299,True,2.5723,5.4808,0.0278,11.699,28.9255,39.803,67.3274,101.8255,0.4059,1.5233,1,False,placeholder_pending_replacement,42
TBI0162,tbi_moderate,5,VID_TBI0162_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.971,0.6468,True,2.5618,4.7659,0.1888,8.2731,23.5378,34.9427,63.1709,103.6172,0.4125,1.0269,1,False,placeholder_pending_replacement,42
TBI0162,tbi_moderate,6,VID_TBI0162_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9604,1.5856,True,3.1759,6.125,0.1136,8.1288,29.6312,48.9091,76.6961,154.0971,0.2688,1.3705,2,False,placeholder_pending_replacement,42
TBI0163,tbi_moderate,4,VID_TBI0163_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9537,5.5088,True,3.3095,6.543,0.1512,9.3752,27.5837,41.6788,69.2315,108.977,0.4967,1.4202,1,False,placeholder_pending_replacement,42
TBI0163,tbi_moderate,5,VID_TBI0163_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9665,3.6858,True,2.9862,4.8562,0.1151,10.633,30.9536,46.6102,72.2806,104.6738,0.4585,1.5273,1,False,placeholder_pending_replacement,42
TBI0163,tbi_moderate,6,VID_TBI0163_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.956,0.9583,True,3.4402,8.2151,0.0381,12.1673,26.8307,49.6899,82.3231,138.0062,0.5235,1.8115,1,False,placeholder_pending_replacement,42
TBI0164,tbi_moderate,4,VID_TBI0164_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9569,3.3986,True,3.8508,6.3695,0.1314,14.391,48.8654,75.8198,111.4048,227.3232,1.732,2.8527,3,False,placeholder_pending_replacement,42
TBI0164,tbi_moderate,5,VID_TBI0164_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.1051,True,3.6238,7.0409,0.1215,7.4536,27.8242,52.4649,74.1147,163.3522,0.1451,1.3301,2,False,placeholder_pending_replacement,42
TBI0164,tbi_moderate,6,VID_TBI0164_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9867,1.7058,True,3.5031,5.9764,0.1243,10.7303,23.2358,39.5871,93.5049,191.5317,0.2903,1.571,2,False,placeholder_pending_replacement,42
TBI0165,tbi_moderate,4,VID_TBI0165_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9938,3.6785,True,4.4559,8.0885,0.0559,14.2996,43.7718,75.3381,124.496,277.0383,1.67,3.0359,3,False,placeholder_pending_replacement,42
TBI0165,tbi_moderate,5,VID_TBI0165_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9937,0.9449,True,2.5322,5.593,0.1207,7.5266,25.78,47.4655,74.2753,140.4059,0.0186,1.0324,1,False,placeholder_pending_replacement,42
TBI0165,tbi_moderate,6,VID_TBI0165_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9765,0.5874,True,0.6735,1.3017,0.7816,1.9211,42.1906,75.7729,50.6044,91.6152,1.2834,1.9155,2,True,placeholder_pending_replacement,42
TBI0166,tbi_moderate,4,VID_TBI0166_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9131,5.7546,True,1.5357,2.9789,0.3191,4.1377,14.4007,19.4191,18.7613,36.5081,0.0,0.1546,0,False,placeholder_pending_replacement,42
TBI0166,tbi_moderate,5,VID_TBI0166_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,4.0336,True,1.0965,2.9305,0.3011,2.6218,14.1389,22.5815,29.2936,55.9109,0.2949,0.3248,0,False,placeholder_pending_replacement,42
TBI0166,tbi_moderate,6,VID_TBI0166_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9258,8.114,True,3.5147,6.645,0.1443,6.3045,32.7756,53.5005,79.7777,128.7643,0.2815,1.3781,1,False,placeholder_pending_replacement,42
TBI0167,tbi_moderate,4,VID_TBI0167_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.3272,True,3.1772,6.668,0.1681,9.7662,30.6818,58.6683,84.6752,123.2067,0.563,1.5599,2,False,placeholder_pending_replacement,42
TBI0167,tbi_moderate,5,VID_TBI0167_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9465,0.0575,True,1.6055,4.0532,0.37,4.0829,12.2982,19.2873,46.9672,75.8348,0.0,0.2526,0,False,placeholder_pending_replacement,42
TBI0167,tbi_moderate,6,VID_TBI0167_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9603,6.7484,True,1.7314,3.6636,0.2826,5.3051,15.1127,27.6699,25.0873,51.052,0.0,0.185,0,False,placeholder_pending_replacement,42
TBI0168,tbi_moderate,4,VID_TBI0168_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.96,1.4371,True,1.2443,3.0698,0.2275,4.7821,12.6826,24.735,20.3755,40.299,0.2361,0.3276,0,False,placeholder_pending_replacement,42
TBI0168,tbi_moderate,5,VID_TBI0168_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9841,3.3378,True,3.1425,8.1003,0.0748,11.3043,24.9456,46.1577,74.7037,133.8652,0.3089,1.5096,1,False,placeholder_pending_replacement,42
TBI0168,tbi_moderate,6,VID_TBI0168_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9746,3.1103,True,4.2938,8.9703,0.0294,13.7116,41.248,77.3666,130.1733,193.9932,1.7385,3.0156,3,False,placeholder_pending_replacement,42
TBI0169,tbi_moderate,4,VID_TBI0169_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9651,0.0,True,2.6099,6.1368,0.1608,9.2714,25.2334,34.3985,69.3933,120.0567,0.3747,1.1784,1,False,placeholder_pending_replacement,42
TBI0169,tbi_moderate,5,VID_TBI0169_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9752,0.2446,True,2.8267,6.0977,0.2286,8.8931,27.3175,51.7618,54.726,86.8039,0.4022,1.0783,1,False,placeholder_pending_replacement,42
TBI0169,tbi_moderate,6,VID_TBI0169_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9511,0.4464,True,2.8089,7.04,0.172,8.3093,25.6679,40.7757,75.8956,144.5405,0.351,1.191,1,False,placeholder_pending_replacement,42
TBI0170,tbi_moderate,4,VID_TBI0170_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9287,4.5734,True,1.5118,3.6367,0.2418,0.9319,14.2114,22.2723,26.321,56.8915,0.0,0.2493,0,False,placeholder_pending_replacement,42
TBI0170,tbi_moderate,5,VID_TBI0170_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9647,0.0,True,1.1812,2.103,0.256,5.901,11.8147,20.2372,27.2294,40.5261,0.0,0.264,0,False,placeholder_pending_replacement,42
TBI0170,tbi_moderate,6,VID_TBI0170_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9826,2.7784,True,1.3747,2.7192,0.258,3.5348,13.9912,21.2572,31.8833,66.0177,0.1488,0.1271,0,False,placeholder_pending_replacement,42
TBI0171,tbi_moderate,4,VID_TBI0171_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9415,3.6165,True,3.6414,6.9662,0.1669,10.1023,22.4942,31.9254,80.3609,113.8723,0.2523,1.411,1,False,placeholder_pending_replacement,42
TBI0171,tbi_moderate,5,VID_TBI0171_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9739,5.4088,True,2.8785,5.2834,0.1094,9.3701,24.0642,32.6071,82.6223,188.5552,0.622,1.4427,1,False,placeholder_pending_replacement,42
TBI0171,tbi_moderate,6,VID_TBI0171_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9511,1.486,True,1.2621,2.4964,0.2405,4.2433,10.7606,16.0631,22.3112,33.2639,0.0,0.2203,1,False,placeholder_pending_replacement,42
TBI0172,tbi_moderate,4,VID_TBI0172_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.927,4.7546,True,1.3747,2.2083,0.2926,2.2343,12.9346,19.6031,34.3428,68.7693,0.0,0.1932,0,False,placeholder_pending_replacement,42
TBI0172,tbi_moderate,5,VID_TBI0172_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9752,3.8458,True,1.3673,3.1397,0.3118,5.2498,16.2497,23.6657,35.5209,56.607,0.0861,0.2444,0,False,placeholder_pending_replacement,42
TBI0172,tbi_moderate,6,VID_TBI0172_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9949,0.1905,True,1.2459,3.1119,0.2524,4.2659,8.1218,11.9389,25.7594,39.3241,0.0,0.2342,0,False,placeholder_pending_replacement,42
TBI0173,tbi_moderate,4,VID_TBI0173_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9913,2.2047,True,1.5779,3.1764,0.229,4.1255,11.2774,18.7357,42.2173,77.3126,0.1453,0.2163,0,False,placeholder_pending_replacement,42
TBI0173,tbi_moderate,5,VID_TBI0173_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9632,2.2747,True,3.0751,6.0985,0.1714,8.9345,25.8942,48.1755,62.4079,93.5767,0.3827,1.2161,1,False,placeholder_pending_replacement,42
TBI0173,tbi_moderate,6,VID_TBI0173_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9537,3.7073,True,3.01,7.3011,0.0572,9.8438,32.1939,44.3158,62.0684,105.1368,0.2426,1.4452,2,False,placeholder_pending_replacement,42
TBI0174,tbi_moderate,4,VID_TBI0174_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9709,3.5579,True,1.6503,4.4886,0.2977,4.7871,11.4845,17.89,39.1706,72.7697,0.0609,0.2025,0,False,placeholder_pending_replacement,42
TBI0174,tbi_moderate,5,VID_TBI0174_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9491,5.7142,True,0.883,2.1771,0.2185,5.2328,17.5757,29.3089,43.2493,74.6912,0.0905,0.4254,0,False,placeholder_pending_replacement,42
TBI0175,tbi_moderate,4,VID_TBI0175_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.974,2.2736,True,2.8871,6.986,0.2396,8.688,26.8787,35.4525,67.6669,128.6419,0.6343,1.2136,1,False,placeholder_pending_replacement,42
TBI0175,tbi_moderate,5,VID_TBI0175_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9712,2.9878,True,2.9909,7.4937,0.0375,9.7325,30.6768,59.6711,83.5287,171.0972,0.2331,1.5578,2,False,placeholder_pending_replacement,42
TBI0175,tbi_moderate,6,VID_TBI0175_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9568,2.1354,True,3.3742,8.6352,0.0236,9.5333,29.8102,53.2288,69.8613,159.294,0.2466,1.5519,1,False,placeholder_pending_replacement,42
TBI0176,tbi_moderate,4,VID_TBI0176_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9633,3.3978,True,3.0217,7.0811,0.0994,10.8531,29.1254,40.2351,66.2681,147.0707,0.3066,1.4487,0,False,placeholder_pending_replacement,42
TBI0176,tbi_moderate,5,VID_TBI0176_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9866,0.843,True,3.5647,9.6637,0.0212,18.3261,42.8599,85.4998,106.5777,189.1822,1.754,3.0214,3,False,placeholder_pending_replacement,42
TBI0176,tbi_moderate,6,VID_TBI0176_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9532,6.3181,True,4.063,7.8263,0.0959,14.4915,43.2754,65.3022,124.5611,285.7618,1.8697,2.9758,3,False,placeholder_pending_replacement,42
TBI0177,tbi_moderate,4,VID_TBI0177_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9366,3.2276,True,3.6931,6.7474,0.1319,13.6661,44.5094,70.0258,106.6251,215.1839,1.8493,2.7171,3,False,placeholder_pending_replacement,42
TBI0177,tbi_moderate,5,VID_TBI0177_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9731,2.1455,True,1.6185,4.088,0.3397,2.2977,18.495,28.1729,27.4018,51.1117,0.0753,0.3192,0,False,placeholder_pending_replacement,42
TBI0177,tbi_moderate,6,VID_TBI0177_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9494,5.9492,True,1.5392,2.816,0.3281,5.1417,15.2762,30.4713,27.3413,61.4716,0.093,0.2148,0,False,placeholder_pending_replacement,42
TBI0178,tbi_moderate,4,VID_TBI0178_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9579,3.9556,True,3.688,7.7919,0.1367,14.292,42.3951,63.6684,115.1606,246.6471,1.8012,2.7445,1,False,placeholder_pending_replacement,42
TBI0178,tbi_moderate,5,VID_TBI0178_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7645,16.8139,False,0.0229,0.0484,0.7739,0.9047,32.2253,63.1635,35.9034,70.7429,1.0282,1.7597,2,True,placeholder_pending_replacement,42
TBI0178,tbi_moderate,6,VID_TBI0178_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9259,1.4189,True,3.2898,8.8234,0.1507,8.8494,25.2563,43.0352,71.0925,146.433,0.5445,1.3758,0,False,placeholder_pending_replacement,42
TBI0179,tbi_moderate,4,VID_TBI0179_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.0921,True,1.4364,2.8113,0.3543,1.89,17.8534,31.9012,45.2362,91.8591,0.1425,0.4318,0,False,placeholder_pending_replacement,42
TBI0179,tbi_moderate,5,VID_TBI0179_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9533,5.6632,True,1.3923,2.7979,0.3075,5.6067,11.4758,20.9335,26.4444,47.6719,0.0,0.242,1,False,placeholder_pending_replacement,42
TBI0179,tbi_moderate,6,VID_TBI0179_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.9411,True,1.6169,4.4557,0.2803,4.0693,16.1527,32.2425,38.9885,82.7127,0.2552,0.1926,0,False,placeholder_pending_replacement,42
TBI0180,tbi_moderate,4,VID_TBI0180_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9846,4.0582,True,4.3345,10.9245,0.0602,16.1728,41.8538,66.8212,122.9289,228.2316,2.0125,3.1825,3,False,placeholder_pending_replacement,42
TBI0180,tbi_moderate,5,VID_TBI0180_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.0742,True,2.9822,5.8903,0.1864,6.1832,31.5097,41.0907,64.7082,128.2791,0.3923,1.1365,1,False,placeholder_pending_replacement,42
TBI0180,tbi_moderate,6,VID_TBI0180_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9353,0.0,True,3.1377,8.0407,0.1717,9.5977,29.5667,44.5604,64.653,145.9149,0.2973,1.3117,2,False,placeholder_pending_replacement,42
TBI0181,tbi_high,4,VID_TBI0181_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.8161,True,3.4774,7.4636,0.0738,9.5705,25.359,47.6863,81.0133,131.938,0.5521,1.6097,1,False,placeholder_pending_replacement,42
